timestamp,panel,kwh_15min,panel_room_temp_c
2026-06-08T14:00:00Z,P3,2.066,18.9
2026-06-08T14:15:00Z,P1,0.329,18.5
2026-06-08T14:15:00Z,P2,1.714,18.5
2026-06-08T14:15:00Z,P3,2.121,18.5
2026-06-08T14:30:00Z,P1,1.377,18.8
2026-06-08T14:30:00Z,P2,3.451,18.8
2026-06-08T14:30:00Z,P3,2.125,18.8
2026-06-08T14:45:00Z,P1,2.744,18.4
2026-06-08T14:45:00Z,P2,3.328,18.4
2026-06-08T14:45:00Z,P3,3.686,18.4
2026-06-08T15:00:00Z,P1,1.881,18.5
2026-06-08T15:00:00Z,P2,1.692,18.5
2026-06-08T15:00:00Z,P3,4.115,18.5
2026-06-08T15:15:00Z,P1,2.920,18.7
2026-06-08T15:15:00Z,P2,1.701,18.7
2026-06-08T15:15:00Z,P3,4.102,18.7
2026-06-08T15:30:00Z,P1,3.024,18.7
2026-06-08T15:30:00Z,P2,3.045,18.7
2026-06-08T15:30:00Z,P3,4.207,18.7
2026-06-08T15:45:00Z,P1,1.615,18.4
2026-06-08T15:45:00Z,P2,3.579,18.4
2026-06-08T15:45:00Z,P3,4.125,18.4
2026-06-08T16:00:00Z,P1,2.250,18.3
2026-06-08T16:00:00Z,P2,1.707,18.3
2026-06-08T16:00:00Z,P3,3.977,18.3
2026-06-08T16:15:00Z,P1,2.794,18.2
2026-06-08T16:15:00Z,P2,2.069,18.2
2026-06-08T16:15:00Z,P3,4.087,18.2
2026-06-08T16:30:00Z,P1,1.502,18.3
2026-06-08T16:30:00Z,P2,3.868,18.3
2026-06-08T16:30:00Z,P3,4.108,18.3
2026-06-08T16:45:00Z,P1,2.771,18.0
2026-06-08T16:45:00Z,P2,3.706,18.0
2026-06-08T16:45:00Z,P3,4.130,18.0
2026-06-08T17:00:00Z,P1,2.525,18.0
2026-06-08T17:00:00Z,P2,1.701,18.0
2026-06-08T17:00:00Z,P3,4.160,18.0
2026-06-08T17:15:00Z,P1,1.686,17.7
2026-06-08T17:15:00Z,P2,1.689,17.7
2026-06-08T17:15:00Z,P3,4.109,17.7
2026-06-08T17:30:00Z,P1,2.551,17.5
2026-06-08T17:30:00Z,P2,3.114,17.5
2026-06-08T17:30:00Z,P3,4.077,17.5
2026-06-08T17:45:00Z,P1,1.738,17.2
2026-06-08T17:45:00Z,P2,3.465,17.2
2026-06-08T17:45:00Z,P3,4.177,17.2
2026-06-08T18:00:00Z,P1,1.698,17.0
2026-06-08T18:00:00Z,P2,1.702,17.0
2026-06-08T18:00:00Z,P3,4.118,17.0
2026-06-08T18:15:00Z,P1,0.807,17.2
2026-06-08T18:15:00Z,P2,2.279,17.2
2026-06-08T18:15:00Z,P3,4.090,17.2
2026-06-08T18:30:00Z,P1,0.340,16.9
2026-06-08T18:30:00Z,P2,3.838,16.9
2026-06-08T18:30:00Z,P3,4.111,16.9
2026-06-08T18:45:00Z,P1,2.403,16.6
2026-06-08T18:45:00Z,P2,2.285,16.6
2026-06-08T18:45:00Z,P3,4.150,16.6
2026-06-08T19:00:00Z,P1,2.012,16.8
2026-06-08T19:00:00Z,P2,1.634,16.8
2026-06-08T19:00:00Z,P3,2.766,16.8
2026-06-08T19:15:00Z,P1,1.851,16.1
2026-06-08T19:15:00Z,P2,1.694,16.1
2026-06-08T19:15:00Z,P3,2.126,16.1
2026-06-08T19:30:00Z,P1,2.686,16.1
2026-06-08T19:30:00Z,P2,3.577,16.1
2026-06-08T19:30:00Z,P3,2.079,16.1
2026-06-08T19:45:00Z,P1,0.707,15.8
2026-06-08T19:45:00Z,P2,2.725,15.8
2026-06-08T19:45:00Z,P3,2.132,15.8
2026-06-08T20:00:00Z,P1,0.342,16.1
2026-06-08T20:00:00Z,P2,3.563,16.1
2026-06-08T20:00:00Z,P3,2.078,16.1
2026-06-08T20:15:00Z,P1,1.848,15.6
2026-06-08T20:15:00Z,P2,2.917,15.6
2026-06-08T20:15:00Z,P3,2.175,15.6
2026-06-08T20:30:00Z,P1,2.820,14.9
2026-06-08T20:30:00Z,P2,3.224,14.9
2026-06-08T20:30:00Z,P3,2.142,14.9
2026-06-08T20:45:00Z,P1,3.257,14.9
2026-06-08T20:45:00Z,P2,3.799,14.9
2026-06-08T20:45:00Z,P3,2.053,14.9
2026-06-08T21:00:00Z,P1,3.220,15.0
2026-06-08T21:00:00Z,P2,3.884,15.0
2026-06-08T21:00:00Z,P3,2.240,15.0
2026-06-08T21:15:00Z,P1,2.512,14.5
2026-06-08T21:15:00Z,P2,2.788,14.5
2026-06-08T21:15:00Z,P3,2.147,14.5
2026-06-08T21:30:00Z,P1,1.930,14.6
2026-06-08T21:30:00Z,P2,2.485,14.6
2026-06-08T21:30:00Z,P3,2.163,14.6
2026-06-08T21:45:00Z,P1,1.907,14.4
2026-06-08T21:45:00Z,P2,3.540,14.4
2026-06-08T21:45:00Z,P3,2.095,14.4
2026-06-08T22:00:00Z,P1,1.921,14.7
2026-06-08T22:00:00Z,P2,1.865,14.7
2026-06-08T22:00:00Z,P3,2.123,14.7
2026-06-08T22:15:00Z,P1,0.850,13.8
2026-06-08T22:15:00Z,P2,1.512,13.8
2026-06-08T22:15:00Z,P3,2.086,13.8
2026-06-08T22:30:00Z,P1,1.606,14.0
2026-06-08T22:30:00Z,P2,0.293,14.0
2026-06-08T22:30:00Z,P3,2.098,14.0
2026-06-08T22:45:00Z,P1,3.106,13.8
2026-06-08T22:45:00Z,P2,2.343,13.8
2026-06-08T22:45:00Z,P3,2.106,13.8
2026-06-08T23:00:00Z,P1,1.610,14.0
2026-06-08T23:00:00Z,P2,3.117,14.0
2026-06-08T23:00:00Z,P3,2.054,14.0
2026-06-08T23:15:00Z,P1,0.343,13.4
2026-06-08T23:15:00Z,P2,1.062,13.4
2026-06-08T23:15:00Z,P3,2.033,13.4
2026-06-08T23:30:00Z,P1,1.499,13.4
2026-06-08T23:30:00Z,P2,0.334,13.4
2026-06-08T23:30:00Z,P3,2.041,13.4
2026-06-08T23:45:00Z,P1,1.412,13.3
2026-06-08T23:45:00Z,P2,2.837,13.3
2026-06-08T23:45:00Z,P3,2.078,13.3
2026-06-09T00:00:00Z,P1,0.710,13.3
2026-06-09T00:00:00Z,P2,3.480,13.3
2026-06-09T00:00:00Z,P3,2.129,13.3
2026-06-09T00:15:00Z,P1,2.143,13.2
2026-06-09T00:15:00Z,P2,0.994,13.2
2026-06-09T00:15:00Z,P3,2.105,13.2
2026-06-09T00:30:00Z,P1,3.025,13.2
2026-06-09T00:30:00Z,P2,0.344,13.2
2026-06-09T00:30:00Z,P3,2.116,13.2
2026-06-09T00:45:00Z,P1,1.272,12.6
2026-06-09T00:45:00Z,P2,0.960,12.6
2026-06-09T00:45:00Z,P3,2.051,12.6
2026-06-09T01:00:00Z,P1,0.792,12.7
2026-06-09T01:00:00Z,P2,3.753,12.7
2026-06-09T01:00:00Z,P3,2.081,12.7
2026-06-09T01:15:00Z,P1,1.833,12.4
2026-06-09T01:15:00Z,P2,2.442,12.4
2026-06-09T01:15:00Z,P3,2.078,12.4
2026-06-09T01:30:00Z,P1,0.437,12.9
2026-06-09T01:30:00Z,P2,0.318,12.9
2026-06-09T01:30:00Z,P3,0.832,12.9
2026-06-09T01:45:00Z,P1,0.663,12.9
2026-06-09T01:45:00Z,P2,1.386,12.9
2026-06-09T01:45:00Z,P3,0.276,12.9
2026-06-09T02:00:00Z,P1,3.198,12.7
2026-06-09T02:00:00Z,P2,3.872,12.7
2026-06-09T02:00:00Z,P3,0.387,12.7
2026-06-09T02:15:00Z,P1,1.840,13.0
2026-06-09T02:15:00Z,P2,1.572,13.0
2026-06-09T02:15:00Z,P3,0.315,13.0
2026-06-09T02:30:00Z,P1,1.140,13.0
2026-06-09T02:30:00Z,P2,0.374,13.0
2026-06-09T02:30:00Z,P3,0.289,13.0
2026-06-09T02:45:00Z,P1,1.515,12.7
2026-06-09T02:45:00Z,P2,2.689,12.7
2026-06-09T02:45:00Z,P3,0.330,12.7
2026-06-09T03:00:00Z,P1,0.798,12.9
2026-06-09T03:00:00Z,P2,3.349,12.9
2026-06-09T03:00:00Z,P3,0.375,12.9
2026-06-09T03:15:00Z,P1,0.300,13.1
2026-06-09T03:15:00Z,P2,0.747,13.1
2026-06-09T03:15:00Z,P3,0.320,13.1
2026-06-09T03:30:00Z,P1,1.931,12.7
2026-06-09T03:30:00Z,P2,0.430,12.7
2026-06-09T03:30:00Z,P3,0.396,12.7
2026-06-09T03:45:00Z,P1,2.056,13.2
2026-06-09T03:45:00Z,P2,2.755,13.2
2026-06-09T03:45:00Z,P3,0.364,13.2
2026-06-09T04:00:00Z,P1,1.580,13.2
2026-06-09T04:00:00Z,P2,3.464,13.2
2026-06-09T04:00:00Z,P3,0.359,13.2
2026-06-09T04:15:00Z,P1,2.426,13.4
2026-06-09T04:15:00Z,P2,0.432,13.4
2026-06-09T04:15:00Z,P3,0.355,13.4
2026-06-09T04:30:00Z,P1,0.929,13.5
2026-06-09T04:30:00Z,P2,0.337,13.5
2026-06-09T04:30:00Z,P3,2.129,13.5
2026-06-09T04:45:00Z,P1,0.375,13.6
2026-06-09T04:45:00Z,P2,3.211,13.6
2026-06-09T04:45:00Z,P3,2.081,13.6
2026-06-09T05:00:00Z,P1,1.376,13.9
2026-06-09T05:00:00Z,P2,2.946,13.9
2026-06-09T05:00:00Z,P3,2.140,13.9
2026-06-09T05:15:00Z,P1,1.957,14.0
2026-06-09T05:15:00Z,P2,0.346,14.0
2026-06-09T05:15:00Z,P3,2.134,14.0
2026-06-09T05:30:00Z,P1,1.676,14.1
2026-06-09T05:30:00Z,P2,0.860,14.1
2026-06-09T05:30:00Z,P3,2.103,14.1
2026-06-09T05:45:00Z,P1,2.704,14.4
2026-06-09T05:45:00Z,P2,2.144,14.4
2026-06-09T05:45:00Z,P3,0.896,14.4
2026-06-09T06:00:00Z,P1,3.475,14.0
2026-06-09T06:00:00Z,P2,3.258,14.0
2026-06-09T06:00:00Z,P3,0.727,14.0
2026-06-09T06:15:00Z,P1,1.656,14.4
2026-06-09T06:15:00Z,P2,0.900,14.4
2026-06-09T06:15:00Z,P3,2.211,14.4
2026-06-09T06:30:00Z,P1,1.902,15.0
2026-06-09T06:30:00Z,P2,1.532,15.0
2026-06-09T06:30:00Z,P3,2.083,15.0
2026-06-09T06:45:00Z,P1,3.239,14.5
2026-06-09T06:45:00Z,P2,2.184,14.5
2026-06-09T06:45:00Z,P3,2.127,14.5
2026-06-09T07:00:00Z,P1,1.719,14.9
2026-06-09T07:00:00Z,P2,3.552,14.9
2026-06-09T07:00:00Z,P3,2.034,14.9
2026-06-09T07:15:00Z,P1,1.751,15.3
2026-06-09T07:15:00Z,P2,3.030,15.3
2026-06-09T07:15:00Z,P3,2.092,15.3
2026-06-09T07:30:00Z,P1,3.244,15.4
2026-06-09T07:30:00Z,P2,1.662,15.4
2026-06-09T07:30:00Z,P3,2.095,15.4
2026-06-09T07:45:00Z,P1,2.178,15.2
2026-06-09T07:45:00Z,P2,1.682,15.2
2026-06-09T07:45:00Z,P3,2.050,15.2
2026-06-09T08:00:00Z,P1,1.654,15.7
2026-06-09T08:00:00Z,P2,3.037,15.7
2026-06-09T08:00:00Z,P3,2.076,15.7
2026-06-09T08:15:00Z,P1,2.187,16.1
2026-06-09T08:15:00Z,P2,3.381,16.1
2026-06-09T08:15:00Z,P3,2.057,16.1
2026-06-09T08:30:00Z,P1,1.899,16.0
2026-06-09T08:30:00Z,P2,2.945,16.0
2026-06-09T08:30:00Z,P3,2.148,16.0
2026-06-09T08:45:00Z,P1,1.900,16.3
2026-06-09T08:45:00Z,P2,3.557,16.3
2026-06-09T08:45:00Z,P3,3.634,16.3
2026-06-09T09:00:00Z,P1,2.216,16.6
2026-06-09T09:00:00Z,P2,3.895,16.6
2026-06-09T09:00:00Z,P3,4.122,16.6
2026-06-09T09:15:00Z,P1,2.765,16.8
2026-06-09T09:15:00Z,P2,3.897,16.8
2026-06-09T09:15:00Z,P3,4.129,16.8
2026-06-09T09:30:00Z,P1,3.157,17.1
2026-06-09T09:30:00Z,P2,3.835,17.1
2026-06-09T09:30:00Z,P3,4.130,17.1
2026-06-09T09:45:00Z,P1,3.207,17.3
2026-06-09T09:45:00Z,P2,3.898,17.3
2026-06-09T09:45:00Z,P3,4.160,17.3
2026-06-09T10:00:00Z,P1,3.194,17.4
2026-06-09T10:00:00Z,P2,3.886,17.4
2026-06-09T10:00:00Z,P3,4.133,17.4
2026-06-09T10:15:00Z,P1,1.931,17.3
2026-06-09T10:15:00Z,P2,3.869,17.3
2026-06-09T10:15:00Z,P3,4.121,17.3
2026-06-09T10:30:00Z,P1,1.907,18.0
2026-06-09T10:30:00Z,P2,3.897,18.0
2026-06-09T10:30:00Z,P3,4.100,18.0
2026-06-09T10:45:00Z,P1,1.546,17.8
2026-06-09T10:45:00Z,P2,3.544,17.8
2026-06-09T10:45:00Z,P3,4.145,17.8
2026-06-09T11:00:00Z,P1,0.632,18.0
2026-06-09T11:00:00Z,P2,1.726,18.0
2026-06-09T11:00:00Z,P3,3.404,18.0
2026-06-09T11:15:00Z,P1,2.048,18.0
2026-06-09T11:15:00Z,P2,1.658,18.0
2026-06-09T11:15:00Z,P3,2.103,18.0
2026-06-09T11:30:00Z,P1,3.202,18.2
2026-06-09T11:30:00Z,P2,3.163,18.2
2026-06-09T11:30:00Z,P3,2.143,18.2
2026-06-09T11:45:00Z,P1,1.829,18.2
2026-06-09T11:45:00Z,P2,3.310,18.2
2026-06-09T11:45:00Z,P3,0.356,18.2
2026-06-09T12:00:00Z,P1,1.143,18.2
2026-06-09T12:00:00Z,P2,1.313,18.2
2026-06-09T12:00:00Z,P3,0.347,18.2
2026-06-09T12:15:00Z,P1,1.977,18.2
2026-06-09T12:15:00Z,P2,1.689,18.2
2026-06-09T12:15:00Z,P3,0.369,18.2
2026-06-09T12:30:00Z,P1,0.666,18.4
2026-06-09T12:30:00Z,P2,3.431,18.4
2026-06-09T12:30:00Z,P3,0.381,18.4
2026-06-09T12:45:00Z,P1,1.631,18.5
2026-06-09T12:45:00Z,P2,3.306,18.5
2026-06-09T12:45:00Z,P3,0.250,18.5
2026-06-09T13:00:00Z,P1,2.931,18.8
2026-06-09T13:00:00Z,P2,1.754,18.8
2026-06-09T13:00:00Z,P3,0.387,18.8
2026-06-09T13:15:00Z,P1,2.283,19.0
2026-06-09T13:15:00Z,P2,1.725,19.0
2026-06-09T13:15:00Z,P3,2.062,19.0
2026-06-09T13:30:00Z,P1,0.580,18.7
2026-06-09T13:30:00Z,P2,3.033,18.7
2026-06-09T13:30:00Z,P3,2.135,18.7
2026-06-09T13:45:00Z,P1,1.712,18.9
2026-06-09T13:45:00Z,P2,3.847,18.9
2026-06-09T13:45:00Z,P3,2.135,18.9
2026-06-09T14:00:00Z,P1,0.852,18.8
2026-06-09T14:00:00Z,P2,1.657,18.8
2026-06-09T14:00:00Z,P3,2.063,18.8
2026-06-09T14:15:00Z,P1,1.050,18.9
2026-06-09T14:15:00Z,P2,1.702,18.9
2026-06-09T14:15:00Z,P3,2.147,18.9
2026-06-09T14:30:00Z,P1,3.212,18.6
2026-06-09T14:30:00Z,P2,2.287,18.6
2026-06-09T14:30:00Z,P3,2.118,18.6
2026-06-09T14:45:00Z,P1,1.631,18.8
2026-06-09T14:45:00Z,P2,2.092,18.8
2026-06-09T14:45:00Z,P3,2.078,18.8
2026-06-09T15:00:00Z,P1,2.528,18.6
2026-06-09T15:00:00Z,P2,3.297,18.6
2026-06-09T15:00:00Z,P3,4.138,18.6
2026-06-09T15:15:00Z,P1,3.577,18.3
2026-06-09T15:15:00Z,P2,3.329,18.3
2026-06-09T15:15:00Z,P3,3.241,18.3
2026-06-09T15:30:00Z,P1,1.656,18.9
2026-06-09T15:30:00Z,P2,3.850,18.9
2026-06-09T15:30:00Z,P3,3.987,18.9
2026-06-09T15:45:00Z,P1,2.810,18.6
2026-06-09T15:45:00Z,P2,3.913,18.6
2026-06-09T15:45:00Z,P3,4.106,18.6
2026-06-09T16:00:00Z,P1,3.238,18.4
2026-06-09T16:00:00Z,P2,3.862,18.4
2026-06-09T16:00:00Z,P3,3.878,18.4
2026-06-09T16:15:00Z,P1,3.225,18.3
2026-06-09T16:15:00Z,P2,4.208,18.3
2026-06-09T16:15:00Z,P3,4.059,18.3
2026-06-09T16:30:00Z,P1,3.200,18.0
2026-06-09T16:30:00Z,P2,4.347,18.0
2026-06-09T16:30:00Z,P3,4.087,18.0
2026-06-09T16:45:00Z,P1,3.210,17.7
2026-06-09T16:45:00Z,P2,3.906,17.7
2026-06-09T16:45:00Z,P3,4.126,17.7
2026-06-09T17:00:00Z,P1,2.355,18.1
2026-06-09T17:00:00Z,P2,3.821,18.1
2026-06-09T17:00:00Z,P3,4.123,18.1
2026-06-09T17:15:00Z,P1,1.640,17.4
2026-06-09T17:15:00Z,P2,3.843,17.4
2026-06-09T17:15:00Z,P3,4.134,17.4
2026-06-09T17:30:00Z,P1,2.694,17.8
2026-06-09T17:30:00Z,P2,3.863,17.8
2026-06-09T17:30:00Z,P3,4.090,17.8
2026-06-09T17:45:00Z,P1,2.478,17.3
2026-06-09T17:45:00Z,P2,3.856,17.3
2026-06-09T17:45:00Z,P3,4.101,17.3
2026-06-09T18:00:00Z,P1,1.606,17.6
2026-06-09T18:00:00Z,P2,1.986,17.6
2026-06-09T18:00:00Z,P3,4.092,17.6
2026-06-09T18:15:00Z,P1,2.236,17.2
2026-06-09T18:15:00Z,P2,1.765,17.2
2026-06-09T18:15:00Z,P3,4.128,17.2
2026-06-09T18:30:00Z,P1,1.415,16.9
2026-06-09T18:30:00Z,P2,2.722,16.9
2026-06-09T18:30:00Z,P3,4.114,16.9
2026-06-09T18:45:00Z,P1,0.344,16.6
2026-06-09T18:45:00Z,P2,3.898,16.6
2026-06-09T18:45:00Z,P3,4.146,16.6
2026-06-09T19:00:00Z,P1,1.697,16.0
2026-06-09T19:00:00Z,P2,2.287,16.0
2026-06-09T19:00:00Z,P3,4.098,16.0
2026-06-09T19:15:00Z,P1,1.356,16.5
2026-06-09T19:15:00Z,P2,1.722,16.5
2026-06-09T19:15:00Z,P3,4.103,16.5
2026-06-09T19:30:00Z,P1,1.818,16.3
2026-06-09T19:30:00Z,P2,2.853,16.3
2026-06-09T19:30:00Z,P3,4.200,16.3
2026-06-09T19:45:00Z,P1,3.184,16.1
2026-06-09T19:45:00Z,P2,3.448,16.1
2026-06-09T19:45:00Z,P3,4.127,16.1
2026-06-09T20:00:00Z,P1,1.076,15.8
2026-06-09T20:00:00Z,P2,3.557,15.8
2026-06-09T20:00:00Z,P3,2.470,15.8
2026-06-09T20:15:00Z,P1,1.115,15.2
2026-06-09T20:15:00Z,P2,3.665,15.2
2026-06-09T20:15:00Z,P3,2.115,15.2
2026-06-09T20:30:00Z,P1,2.197,15.6
2026-06-09T20:30:00Z,P2,3.879,15.6
2026-06-09T20:30:00Z,P3,2.140,15.6
2026-06-09T20:45:00Z,P1,2.039,15.1
2026-06-09T20:45:00Z,P2,3.917,15.1
2026-06-09T20:45:00Z,P3,2.130,15.1
2026-06-09T21:00:00Z,P1,3.131,15.1
2026-06-09T21:00:00Z,P2,3.714,15.1
2026-06-09T21:00:00Z,P3,2.204,15.1
2026-06-09T21:15:00Z,P1,3.132,14.5
2026-06-09T21:15:00Z,P2,2.477,14.5
2026-06-09T21:15:00Z,P3,2.117,14.5
2026-06-09T21:30:00Z,P1,3.125,14.9
2026-06-09T21:30:00Z,P2,2.650,14.9
2026-06-09T21:30:00Z,P3,2.147,14.9
2026-06-09T21:45:00Z,P1,1.892,14.5
2026-06-09T21:45:00Z,P2,2.461,14.5
2026-06-09T21:45:00Z,P3,2.181,14.5
2026-06-09T22:00:00Z,P1,1.567,14.1
2026-06-09T22:00:00Z,P2,1.720,14.1
2026-06-09T22:00:00Z,P3,2.116,14.1
2026-06-09T22:15:00Z,P1,0.358,14.3
2026-06-09T22:15:00Z,P2,0.875,14.3
2026-06-09T22:15:00Z,P3,2.093,14.3
2026-06-09T22:30:00Z,P1,0.730,14.0
2026-06-09T22:30:00Z,P2,1.431,14.0
2026-06-09T22:30:00Z,P3,2.071,14.0
2026-06-09T22:45:00Z,P1,2.377,13.6
2026-06-09T22:45:00Z,P2,3.080,13.6
2026-06-09T22:45:00Z,P3,2.071,13.6
2026-06-09T23:00:00Z,P1,1.622,13.4
2026-06-09T23:00:00Z,P2,1.700,13.4
2026-06-09T23:00:00Z,P3,2.144,13.4
2026-06-09T23:15:00Z,P1,1.620,13.6
2026-06-09T23:15:00Z,P2,1.678,13.6
2026-06-09T23:15:00Z,P3,2.091,13.6
2026-06-09T23:30:00Z,P1,2.493,13.1
2026-06-09T23:30:00Z,P2,1.374,13.1
2026-06-09T23:30:00Z,P3,2.131,13.1
2026-06-09T23:45:00Z,P1,1.182,13.3
2026-06-09T23:45:00Z,P2,2.712,13.3
2026-06-09T23:45:00Z,P3,2.112,13.3
2026-06-10T00:00:00Z,P1,0.367,13.3
2026-06-10T00:00:00Z,P2,1.648,13.3
2026-06-10T00:00:00Z,P3,2.109,13.3
2026-06-10T00:15:00Z,P1,0.913,13.4
2026-06-10T00:15:00Z,P2,1.712,13.4
2026-06-10T00:15:00Z,P3,2.157,13.4
2026-06-10T00:30:00Z,P1,1.918,13.0
2026-06-10T00:30:00Z,P2,1.164,13.0
2026-06-10T00:30:00Z,P3,2.084,13.0
2026-06-10T00:45:00Z,P1,1.652,12.8
2026-06-10T00:45:00Z,P2,2.502,12.8
2026-06-10T00:45:00Z,P3,1.621,12.8
2026-06-10T01:00:00Z,P1,2.024,13.1
2026-06-10T01:00:00Z,P2,1.359,13.1
2026-06-10T01:00:00Z,P3,0.337,13.1
2026-06-10T01:15:00Z,P1,2.194,12.7
2026-06-10T01:15:00Z,P2,1.622,12.7
2026-06-10T01:15:00Z,P3,0.390,12.7
2026-06-10T01:30:00Z,P1,0.319,12.8
2026-06-10T01:30:00Z,P2,0.667,12.8
2026-06-10T01:30:00Z,P3,0.367,12.8
2026-06-10T01:45:00Z,P1,0.704,12.7
2026-06-10T01:45:00Z,P2,2.515,12.7
2026-06-10T01:45:00Z,P3,0.360,12.7
2026-06-10T02:00:00Z,P1,1.879,12.8
2026-06-10T02:00:00Z,P2,1.835,12.8
2026-06-10T02:00:00Z,P3,0.309,12.8
2026-06-10T02:15:00Z,P1,0.770,12.6
2026-06-10T02:15:00Z,P2,1.660,12.6
2026-06-10T02:15:00Z,P3,0.341,12.6
2026-06-10T02:30:00Z,P1,1.634,12.8
2026-06-10T02:30:00Z,P2,1.273,12.8
2026-06-10T02:30:00Z,P3,0.415,12.8
2026-06-10T02:45:00Z,P1,3.069,12.7
2026-06-10T02:45:00Z,P2,1.858,12.7
2026-06-10T02:45:00Z,P3,0.355,12.7
2026-06-10T03:00:00Z,P1,1.469,12.9
2026-06-10T03:00:00Z,P2,1.940,12.9
2026-06-10T03:00:00Z,P3,0.365,12.9
2026-06-10T03:15:00Z,P1,0.388,13.0
2026-06-10T03:15:00Z,P2,1.730,13.0
2026-06-10T03:15:00Z,P3,0.396,13.0
2026-06-10T03:30:00Z,P1,0.460,12.8
2026-06-10T03:30:00Z,P2,1.675,12.8
2026-06-10T03:30:00Z,P3,0.314,12.8
2026-06-10T03:45:00Z,P1,1.944,13.1
2026-06-10T03:45:00Z,P2,2.265,13.1
2026-06-10T03:45:00Z,P3,0.342,13.1
2026-06-10T04:00:00Z,P1,0.725,13.4
2026-06-10T04:00:00Z,P2,1.677,13.4
2026-06-10T04:00:00Z,P3,0.355,13.4
2026-06-10T04:15:00Z,P1,1.663,13.6
2026-06-10T04:15:00Z,P2,0.704,13.6
2026-06-10T04:15:00Z,P3,0.354,13.6
2026-06-10T04:30:00Z,P1,2.888,13.6
2026-06-10T04:30:00Z,P2,1.668,13.6
2026-06-10T04:30:00Z,P3,0.456,13.6
2026-06-10T04:45:00Z,P1,1.709,13.4
2026-06-10T04:45:00Z,P2,2.482,13.4
2026-06-10T04:45:00Z,P3,2.099,13.4
2026-06-10T05:00:00Z,P1,0.382,14.1
2026-06-10T05:00:00Z,P2,2.539,14.1
2026-06-10T05:00:00Z,P3,2.142,14.1
2026-06-10T05:15:00Z,P1,1.655,14.1
2026-06-10T05:15:00Z,P2,0.954,14.1
2026-06-10T05:15:00Z,P3,2.118,14.1
2026-06-10T05:30:00Z,P1,0.972,14.1
2026-06-10T05:30:00Z,P2,1.673,14.1
2026-06-10T05:30:00Z,P3,2.128,14.1
2026-06-10T05:45:00Z,P1,1.862,13.7
2026-06-10T05:45:00Z,P2,1.506,13.7
2026-06-10T05:45:00Z,P3,2.120,13.7
2026-06-10T06:00:00Z,P1,3.306,14.4
2026-06-10T06:00:00Z,P2,2.650,14.4
2026-06-10T06:00:00Z,P3,0.834,14.4
2026-06-10T06:15:00Z,P1,2.377,14.8
2026-06-10T06:15:00Z,P2,3.679,14.8
2026-06-10T06:15:00Z,P3,0.351,14.8
2026-06-10T06:30:00Z,P1,1.573,14.6
2026-06-10T06:30:00Z,P2,1.889,14.6
2026-06-10T06:30:00Z,P3,0.349,14.6
2026-06-10T06:45:00Z,P1,2.610,15.0
2026-06-10T06:45:00Z,P2,1.716,15.0
2026-06-10T06:45:00Z,P3,0.382,15.0
2026-06-10T07:00:00Z,P1,2.475,14.7
2026-06-10T07:00:00Z,P2,3.263,14.7
2026-06-10T07:00:00Z,P3,0.374,14.7
2026-06-10T07:15:00Z,P1,1.645,15.3
2026-06-10T07:15:00Z,P2,2.554,15.3
2026-06-10T07:15:00Z,P3,0.371,15.3
2026-06-10T07:30:00Z,P1,2.042,15.1
2026-06-10T07:30:00Z,P2,1.733,15.1
2026-06-10T07:30:00Z,P3,0.365,15.1
2026-06-10T07:45:00Z,P1,3.237,15.8
2026-06-10T07:45:00Z,P2,1.979,15.8
2026-06-10T07:45:00Z,P3,0.386,15.8
2026-06-10T08:00:00Z,P1,1.642,15.9
2026-06-10T08:00:00Z,P2,3.951,15.9
2026-06-10T08:00:00Z,P3,0.374,15.9
2026-06-10T08:15:00Z,P1,1.856,16.1
2026-06-10T08:15:00Z,P2,2.262,16.1
2026-06-10T08:15:00Z,P3,0.969,16.1
2026-06-10T08:30:00Z,P1,3.176,16.1
2026-06-10T08:30:00Z,P2,1.697,16.1
2026-06-10T08:30:00Z,P3,2.227,16.1
2026-06-10T08:45:00Z,P1,2.395,16.2
2026-06-10T08:45:00Z,P2,1.658,16.2
2026-06-10T08:45:00Z,P3,2.224,16.2
2026-06-10T09:00:00Z,P1,2.570,16.8
2026-06-10T09:00:00Z,P2,3.593,16.8
2026-06-10T09:00:00Z,P3,2.117,16.8
2026-06-10T09:15:00Z,P1,2.078,17.1
2026-06-10T09:15:00Z,P2,3.367,17.1
2026-06-10T09:15:00Z,P3,2.101,17.1
2026-06-10T09:30:00Z,P1,1.942,16.6
2026-06-10T09:30:00Z,P2,3.528,16.6
2026-06-10T09:30:00Z,P3,2.113,16.6
2026-06-10T09:45:00Z,P1,2.937,16.9
2026-06-10T09:45:00Z,P2,3.801,16.9
2026-06-10T09:45:00Z,P3,2.105,16.9
2026-06-10T10:00:00Z,P1,3.235,17.1
2026-06-10T10:00:00Z,P2,3.813,17.1
2026-06-10T10:00:00Z,P3,2.094,17.1
2026-06-10T10:15:00Z,P1,3.149,17.5
2026-06-10T10:15:00Z,P2,3.875,17.5
2026-06-10T10:15:00Z,P3,2.091,17.5
2026-06-10T10:30:00Z,P1,1.424,17.5
2026-06-10T10:30:00Z,P2,3.860,17.5
2026-06-10T10:30:00Z,P3,2.103,17.5
2026-06-10T10:45:00Z,P1,0.328,18.0
2026-06-10T10:45:00Z,P2,3.923,18.0
