timestamp,panel,kwh_15min,panel_room_temp_c
2026-03-19T04:15:00Z,P2,2.423,15.5
2026-03-19T04:15:00Z,P3,1.358,15.5
2026-03-19T04:30:00Z,P1,3.087,15.3
2026-03-19T04:30:00Z,P2,2.478,15.3
2026-03-19T04:30:00Z,P3,0.847,15.3
2026-03-19T04:45:00Z,P1,2.437,15.5
2026-03-19T04:45:00Z,P2,2.154,15.5
2026-03-19T04:45:00Z,P3,1.081,15.5
2026-03-19T05:00:00Z,P1,1.079,15.7
2026-03-19T05:00:00Z,P2,0.339,15.7
2026-03-19T05:00:00Z,P3,0.314,15.7
2026-03-19T05:15:00Z,P1,2.258,15.7
2026-03-19T05:15:00Z,P2,0.332,15.7
2026-03-19T05:15:00Z,P3,1.254,15.7
2026-03-19T05:30:00Z,P1,2.782,15.9
2026-03-19T05:30:00Z,P2,0.331,15.9
2026-03-19T05:30:00Z,P3,2.505,15.9
2026-03-19T05:45:00Z,P1,1.741,15.9
2026-03-19T05:45:00Z,P2,0.391,15.9
2026-03-19T05:45:00Z,P3,1.910,15.9
2026-03-19T06:00:00Z,P1,0.714,16.3
2026-03-19T06:00:00Z,P2,0.318,16.3
2026-03-19T06:00:00Z,P3,3.008,16.3
2026-03-19T06:15:00Z,P1,3.596,16.4
2026-03-19T06:15:00Z,P2,0.323,16.4
2026-03-19T06:15:00Z,P3,0.429,16.4
2026-03-19T06:30:00Z,P1,2.600,16.9
2026-03-19T06:30:00Z,P2,0.345,16.9
2026-03-19T06:30:00Z,P3,0.903,16.9
2026-03-19T06:45:00Z,P1,1.082,16.5
2026-03-19T06:45:00Z,P2,0.315,16.5
2026-03-19T06:45:00Z,P3,1.197,16.5
2026-03-19T07:00:00Z,P1,2.510,16.6
2026-03-19T07:00:00Z,P2,0.361,16.6
2026-03-19T07:00:00Z,P3,0.350,16.6
2026-03-19T07:15:00Z,P1,4.172,16.4
2026-03-19T07:15:00Z,P2,0.334,16.4
2026-03-19T07:15:00Z,P3,0.691,16.4
2026-03-19T07:30:00Z,P1,2.196,16.9
2026-03-19T07:30:00Z,P2,0.398,16.9
2026-03-19T07:30:00Z,P3,3.503,16.9
2026-03-19T07:45:00Z,P1,2.902,16.7
2026-03-19T07:45:00Z,P2,0.437,16.7
2026-03-19T07:45:00Z,P3,3.649,16.7
2026-03-19T08:00:00Z,P1,4.205,17.1
2026-03-19T08:00:00Z,P2,0.327,17.1
2026-03-19T08:00:00Z,P3,3.596,17.1
2026-03-19T08:15:00Z,P1,2.738,16.8
2026-03-19T08:15:00Z,P2,0.315,16.8
2026-03-19T08:15:00Z,P3,3.028,16.8
2026-03-19T08:30:00Z,P1,2.330,17.1
2026-03-19T08:30:00Z,P2,0.381,17.1
2026-03-19T08:30:00Z,P3,1.954,17.1
2026-03-19T08:45:00Z,P1,3.575,17.5
2026-03-19T08:45:00Z,P2,0.379,17.5
2026-03-19T08:45:00Z,P3,2.040,17.5
2026-03-19T09:00:00Z,P1,0.985,17.6
2026-03-19T09:00:00Z,P2,0.352,17.6
2026-03-19T09:00:00Z,P3,1.078,17.6
2026-03-19T09:15:00Z,P1,2.208,17.3
2026-03-19T09:15:00Z,P2,0.366,17.3
2026-03-19T09:15:00Z,P3,0.625,17.3
2026-03-19T09:30:00Z,P1,3.103,17.9
2026-03-19T09:30:00Z,P2,0.355,17.9
2026-03-19T09:30:00Z,P3,3.202,17.9
2026-03-19T09:45:00Z,P1,2.840,17.7
2026-03-19T09:45:00Z,P2,0.357,17.7
2026-03-19T09:45:00Z,P3,1.822,17.7
2026-03-19T10:00:00Z,P1,1.679,18.0
2026-03-19T10:00:00Z,P2,0.395,18.0
2026-03-19T10:00:00Z,P3,1.836,18.0
2026-03-19T10:15:00Z,P1,2.765,17.6
2026-03-19T10:15:00Z,P2,1.483,17.6
2026-03-19T10:15:00Z,P3,3.138,17.6
2026-03-19T10:30:00Z,P1,4.219,17.6
2026-03-19T10:30:00Z,P2,2.464,17.6
2026-03-19T10:30:00Z,P3,1.648,17.6
2026-03-19T10:45:00Z,P1,3.581,18.0
2026-03-19T10:45:00Z,P2,2.415,18.0
2026-03-19T10:45:00Z,P3,0.899,18.0
2026-03-19T11:00:00Z,P1,0.962,18.3
2026-03-19T11:00:00Z,P2,2.491,18.3
2026-03-19T11:00:00Z,P3,1.347,18.3
2026-03-19T11:15:00Z,P1,3.463,18.4
2026-03-19T11:15:00Z,P2,2.191,18.4
2026-03-19T11:15:00Z,P3,0.302,18.4
2026-03-19T11:30:00Z,P1,1.791,18.4
2026-03-19T11:30:00Z,P2,0.247,18.4
2026-03-19T11:30:00Z,P3,1.075,18.4
2026-03-19T11:45:00Z,P1,1.741,18.2
2026-03-19T11:45:00Z,P2,0.325,18.2
2026-03-19T11:45:00Z,P3,1.376,18.2
2026-03-19T12:00:00Z,P1,2.433,18.5
2026-03-19T12:00:00Z,P2,0.311,18.5
2026-03-19T12:00:00Z,P3,1.773,18.5
2026-03-19T12:15:00Z,P1,2.437,18.8
2026-03-19T12:15:00Z,P2,0.329,18.8
2026-03-19T12:15:00Z,P3,2.998,18.8
2026-03-19T12:30:00Z,P1,1.759,18.7
2026-03-19T12:30:00Z,P2,0.311,18.7
2026-03-19T12:30:00Z,P3,2.706,18.7
2026-03-19T12:45:00Z,P1,1.866,18.7
2026-03-19T12:45:00Z,P2,0.783,18.7
2026-03-19T12:45:00Z,P3,2.952,18.7
2026-03-19T13:00:00Z,P1,3.699,19.1
2026-03-19T13:00:00Z,P2,2.005,19.1
2026-03-19T13:00:00Z,P3,2.666,19.1
2026-03-19T13:15:00Z,P1,4.256,19.0
2026-03-19T13:15:00Z,P2,3.515,19.0
2026-03-19T13:15:00Z,P3,2.483,19.0
2026-03-19T13:30:00Z,P1,3.492,19.0
2026-03-19T13:30:00Z,P2,4.695,19.0
2026-03-19T13:30:00Z,P3,3.443,19.0
2026-03-19T13:45:00Z,P1,2.950,18.5
2026-03-19T13:45:00Z,P2,4.650,18.5
2026-03-19T13:45:00Z,P3,3.453,18.5
2026-03-19T14:00:00Z,P1,3.109,18.9
2026-03-19T14:00:00Z,P2,4.728,18.9
2026-03-19T14:00:00Z,P3,3.447,18.9
2026-03-19T14:15:00Z,P1,3.680,19.0
2026-03-19T14:15:00Z,P2,4.671,19.0
2026-03-19T14:15:00Z,P3,2.632,19.0
2026-03-19T14:30:00Z,P1,2.825,18.7
2026-03-19T14:30:00Z,P2,2.877,18.7
2026-03-19T14:30:00Z,P3,2.036,18.7
2026-03-19T14:45:00Z,P1,3.388,18.9
2026-03-19T14:45:00Z,P2,2.509,18.9
2026-03-19T14:45:00Z,P3,1.990,18.9
2026-03-19T15:00:00Z,P1,3.135,18.9
2026-03-19T15:00:00Z,P2,2.518,18.9
2026-03-19T15:00:00Z,P3,1.651,18.9
2026-03-19T15:15:00Z,P1,3.261,18.7
2026-03-19T15:15:00Z,P2,2.548,18.7
2026-03-19T15:15:00Z,P3,2.171,18.7
2026-03-19T15:30:00Z,P1,3.485,18.8
2026-03-19T15:30:00Z,P2,2.568,18.8
2026-03-19T15:30:00Z,P3,3.487,18.8
2026-03-19T15:45:00Z,P1,2.766,18.9
2026-03-19T15:45:00Z,P2,2.582,18.9
2026-03-19T15:45:00Z,P3,1.876,18.9
2026-03-19T16:00:00Z,P1,3.813,18.3
2026-03-19T16:00:00Z,P2,1.648,18.3
2026-03-19T16:00:00Z,P3,2.018,18.3
2026-03-19T16:15:00Z,P1,2.856,18.5
2026-03-19T16:15:00Z,P2,0.335,18.5
2026-03-19T16:15:00Z,P3,3.369,18.5
2026-03-19T16:30:00Z,P1,4.183,18.7
2026-03-19T16:30:00Z,P2,0.367,18.7
2026-03-19T16:30:00Z,P3,2.944,18.7
2026-03-19T16:45:00Z,P1,1.959,18.1
2026-03-19T16:45:00Z,P2,3.076,18.1
2026-03-19T16:45:00Z,P3,1.865,18.1
2026-03-19T17:00:00Z,P1,1.732,18.6
2026-03-19T17:00:00Z,P2,4.687,18.6
2026-03-19T17:00:00Z,P3,2.005,18.6
2026-03-19T17:15:00Z,P1,2.488,17.9
2026-03-19T17:15:00Z,P2,4.697,17.9
2026-03-19T17:15:00Z,P3,3.005,17.9
2026-03-19T17:30:00Z,P1,2.732,17.9
2026-03-19T17:30:00Z,P2,3.547,17.9
2026-03-19T17:30:00Z,P3,1.779,17.9
2026-03-19T17:45:00Z,P1,1.642,17.9
2026-03-19T17:45:00Z,P2,2.527,17.9
2026-03-19T17:45:00Z,P3,2.302,17.9
2026-03-19T18:00:00Z,P1,1.538,17.8
2026-03-19T18:00:00Z,P2,2.546,17.8
2026-03-19T18:00:00Z,P3,2.808,17.8
2026-03-19T18:15:00Z,P1,3.880,18.0
2026-03-19T18:15:00Z,P2,2.515,18.0
2026-03-19T18:15:00Z,P3,1.807,18.0
2026-03-19T18:30:00Z,P1,0.727,17.7
2026-03-19T18:30:00Z,P2,0.795,17.7
2026-03-19T18:30:00Z,P3,2.359,17.7
2026-03-19T18:45:00Z,P1,2.155,17.8
2026-03-19T18:45:00Z,P2,0.394,17.8
2026-03-19T18:45:00Z,P3,2.698,17.8
2026-03-19T19:00:00Z,P1,3.425,17.4
2026-03-19T19:00:00Z,P2,0.356,17.4
2026-03-19T19:00:00Z,P3,1.798,17.4
2026-03-19T19:15:00Z,P1,3.984,17.1
2026-03-19T19:15:00Z,P2,0.321,17.1
2026-03-19T19:15:00Z,P3,2.568,17.1
2026-03-19T19:30:00Z,P1,4.189,17.4
2026-03-19T19:30:00Z,P2,1.407,17.4
2026-03-19T19:30:00Z,P3,3.047,17.4
2026-03-19T19:45:00Z,P1,3.468,17.5
2026-03-19T19:45:00Z,P2,2.513,17.5
2026-03-19T19:45:00Z,P3,2.852,17.5
2026-03-19T20:00:00Z,P1,3.043,17.2
2026-03-19T20:00:00Z,P2,2.479,17.2
2026-03-19T20:00:00Z,P3,1.824,17.2
2026-03-19T20:15:00Z,P1,3.172,17.1
2026-03-19T20:15:00Z,P2,2.203,17.1
2026-03-19T20:15:00Z,P3,2.883,17.1
2026-03-19T20:30:00Z,P1,2.480,16.7
2026-03-19T20:30:00Z,P2,2.352,16.7
2026-03-19T20:30:00Z,P3,2.281,16.7
2026-03-19T20:45:00Z,P1,0.750,16.8
2026-03-19T20:45:00Z,P2,2.484,16.8
2026-03-19T20:45:00Z,P3,1.773,16.8
2026-03-19T21:00:00Z,P1,3.391,16.6
2026-03-19T21:00:00Z,P2,2.470,16.6
2026-03-19T21:00:00Z,P3,2.928,16.6
2026-03-19T21:15:00Z,P1,2.009,16.3
2026-03-19T21:15:00Z,P2,2.468,16.3
2026-03-19T21:15:00Z,P3,1.992,16.3
2026-03-19T21:30:00Z,P1,0.972,16.2
2026-03-19T21:30:00Z,P2,2.479,16.2
2026-03-19T21:30:00Z,P3,1.397,16.2
2026-03-19T21:45:00Z,P1,3.210,16.5
2026-03-19T21:45:00Z,P2,2.422,16.5
2026-03-19T21:45:00Z,P3,1.121,16.5
2026-03-19T22:00:00Z,P1,1.545,16.0
2026-03-19T22:00:00Z,P2,2.501,16.0
2026-03-19T22:00:00Z,P3,0.389,16.0
2026-03-19T22:15:00Z,P1,1.821,15.9
2026-03-19T22:15:00Z,P2,2.505,15.9
2026-03-19T22:15:00Z,P3,1.611,15.9
2026-03-19T22:30:00Z,P1,1.807,15.8
2026-03-19T22:30:00Z,P2,2.492,15.8
2026-03-19T22:30:00Z,P3,0.931,15.8
2026-03-19T22:45:00Z,P1,2.939,15.6
2026-03-19T22:45:00Z,P2,0.495,15.6
2026-03-19T22:45:00Z,P3,1.796,15.6
2026-03-19T23:00:00Z,P1,0.607,15.8
2026-03-19T23:00:00Z,P2,0.362,15.8
2026-03-19T23:00:00Z,P3,3.191,15.8
2026-03-19T23:15:00Z,P1,2.659,15.4
2026-03-19T23:15:00Z,P2,0.326,15.4
2026-03-19T23:15:00Z,P3,1.791,15.4
2026-03-19T23:30:00Z,P1,3.009,15.5
2026-03-19T23:30:00Z,P2,0.372,15.5
2026-03-19T23:30:00Z,P3,2.074,15.5
2026-03-19T23:45:00Z,P1,1.217,15.4
2026-03-19T23:45:00Z,P2,0.359,15.4
2026-03-19T23:45:00Z,P3,1.598,15.4
2026-03-20T00:00:00Z,P1,1.789,15.4
2026-03-20T00:00:00Z,P2,0.368,15.4
2026-03-20T00:00:00Z,P3,0.365,15.4
2026-03-20T00:15:00Z,P1,3.115,15.2
2026-03-20T00:15:00Z,P2,0.363,15.2
2026-03-20T00:15:00Z,P3,0.805,15.2
2026-03-20T00:30:00Z,P1,2.410,15.1
2026-03-20T00:30:00Z,P2,0.274,15.1
2026-03-20T00:30:00Z,P3,1.242,15.1
2026-03-20T00:45:00Z,P1,3.692,15.1
2026-03-20T00:45:00Z,P2,0.373,15.1
2026-03-20T00:45:00Z,P3,1.067,15.1
2026-03-20T01:00:00Z,P1,3.680,15.5
2026-03-20T01:00:00Z,P2,0.402,15.5
2026-03-20T01:00:00Z,P3,2.656,15.5
2026-03-20T01:15:00Z,P1,4.210,15.1
2026-03-20T01:15:00Z,P2,0.378,15.1
2026-03-20T01:15:00Z,P3,2.576,15.1
2026-03-20T01:30:00Z,P1,4.223,15.2
2026-03-20T01:30:00Z,P2,2.110,15.2
2026-03-20T01:30:00Z,P3,1.913,15.2
2026-03-20T01:45:00Z,P1,3.462,15.2
2026-03-20T01:45:00Z,P2,2.564,15.2
2026-03-20T01:45:00Z,P3,3.125,15.2
2026-03-20T02:00:00Z,P1,3.375,15.2
2026-03-20T02:00:00Z,P2,2.483,15.2
2026-03-20T02:00:00Z,P3,2.158,15.2
2026-03-20T02:15:00Z,P1,2.580,15.2
2026-03-20T02:15:00Z,P2,2.164,15.2
2026-03-20T02:15:00Z,P3,1.980,15.2
2026-03-20T02:30:00Z,P1,3.683,14.9
2026-03-20T02:30:00Z,P2,2.288,14.9
2026-03-20T02:30:00Z,P3,2.020,14.9
2026-03-20T02:45:00Z,P1,2.865,15.2
2026-03-20T02:45:00Z,P2,2.485,15.2
2026-03-20T02:45:00Z,P3,2.000,15.2
2026-03-20T03:00:00Z,P1,3.036,15.1
2026-03-20T03:00:00Z,P2,2.544,15.1
2026-03-20T03:00:00Z,P3,2.001,15.1
2026-03-20T03:15:00Z,P1,3.604,15.3
2026-03-20T03:15:00Z,P2,2.652,15.3
2026-03-20T03:15:00Z,P3,2.026,15.3
2026-03-20T03:30:00Z,P1,2.582,14.9
2026-03-20T03:30:00Z,P2,2.565,14.9
2026-03-20T03:30:00Z,P3,1.773,14.9
2026-03-20T03:45:00Z,P1,3.480,15.2
2026-03-20T03:45:00Z,P2,2.538,15.2
2026-03-20T03:45:00Z,P3,3.232,15.2
2026-03-20T04:00:00Z,P1,3.379,15.5
2026-03-20T04:00:00Z,P2,2.586,15.5
2026-03-20T04:00:00Z,P3,1.756,15.5
2026-03-20T04:15:00Z,P1,2.841,15.4
2026-03-20T04:15:00Z,P2,2.581,15.4
2026-03-20T04:15:00Z,P3,0.677,15.4
2026-03-20T04:30:00Z,P1,3.553,15.2
2026-03-20T04:30:00Z,P2,2.562,15.2
2026-03-20T04:30:00Z,P3,1.337,15.2
2026-03-20T04:45:00Z,P1,0.350,15.9
2026-03-20T04:45:00Z,P2,3.117,15.9
2026-03-20T04:45:00Z,P3,0.315,15.9
2026-03-20T05:00:00Z,P1,2.764,15.6
2026-03-20T05:00:00Z,P2,3.491,15.6
2026-03-20T05:00:00Z,P3,0.344,15.6
2026-03-20T05:15:00Z,P1,2.866,15.8
2026-03-20T05:15:00Z,P2,2.479,15.8
2026-03-20T05:15:00Z,P3,2.206,15.8
2026-03-20T05:30:00Z,P1,1.227,15.8
2026-03-20T05:30:00Z,P2,2.349,15.8
2026-03-20T05:30:00Z,P3,1.953,15.8
2026-03-20T05:45:00Z,P1,2.109,16.4
2026-03-20T05:45:00Z,P2,0.298,16.4
2026-03-20T05:45:00Z,P3,1.777,16.4
2026-03-20T06:00:00Z,P1,2.532,16.0
2026-03-20T06:00:00Z,P2,0.366,16.0
2026-03-20T06:00:00Z,P3,2.630,16.0
2026-03-20T06:15:00Z,P1,2.222,16.1
2026-03-20T06:15:00Z,P2,0.407,16.1
2026-03-20T06:15:00Z,P3,0.330,16.1
2026-03-20T06:30:00Z,P1,0.619,16.3
2026-03-20T06:30:00Z,P2,0.321,16.3
2026-03-20T06:30:00Z,P3,1.319,16.3
2026-03-20T06:45:00Z,P1,3.507,16.3
2026-03-20T06:45:00Z,P2,0.363,16.3
2026-03-20T06:45:00Z,P3,0.921,16.3
2026-03-20T07:00:00Z,P1,2.214,16.8
2026-03-20T07:00:00Z,P2,0.362,16.8
2026-03-20T07:00:00Z,P3,0.328,16.8
2026-03-20T07:15:00Z,P1,1.392,16.5
2026-03-20T07:15:00Z,P2,0.377,16.5
2026-03-20T07:15:00Z,P3,3.517,16.5
2026-03-20T07:30:00Z,P1,2.698,16.5
2026-03-20T07:30:00Z,P2,0.372,16.5
2026-03-20T07:30:00Z,P3,2.157,16.5
2026-03-20T07:45:00Z,P1,2.431,16.8
2026-03-20T07:45:00Z,P2,0.302,16.8
2026-03-20T07:45:00Z,P3,1.777,16.8
2026-03-20T08:00:00Z,P1,1.631,16.7
2026-03-20T08:00:00Z,P2,0.305,16.7
2026-03-20T08:00:00Z,P3,3.017,16.7
2026-03-20T08:15:00Z,P1,2.355,17.2
2026-03-20T08:15:00Z,P2,0.375,17.2
2026-03-20T08:15:00Z,P3,1.808,17.2
2026-03-20T08:30:00Z,P1,2.807,17.2
2026-03-20T08:30:00Z,P2,0.396,17.2
2026-03-20T08:30:00Z,P3,1.635,17.2
2026-03-20T08:45:00Z,P1,1.867,17.4
2026-03-20T08:45:00Z,P2,0.318,17.4
2026-03-20T08:45:00Z,P3,3.118,17.4
2026-03-20T09:00:00Z,P1,2.174,17.3
2026-03-20T09:00:00Z,P2,0.338,17.3
2026-03-20T09:00:00Z,P3,1.821,17.3
2026-03-20T09:15:00Z,P1,3.991,17.4
2026-03-20T09:15:00Z,P2,0.346,17.4
2026-03-20T09:15:00Z,P3,2.880,17.4
2026-03-20T09:30:00Z,P1,0.970,17.5
2026-03-20T09:30:00Z,P2,1.180,17.5
2026-03-20T09:30:00Z,P3,2.011,17.5
2026-03-20T09:45:00Z,P1,2.511,17.9
2026-03-20T09:45:00Z,P2,2.513,17.9
2026-03-20T09:45:00Z,P3,2.267,17.9
2026-03-20T10:00:00Z,P1,3.195,17.8
2026-03-20T10:00:00Z,P2,2.426,17.8
2026-03-20T10:00:00Z,P3,3.041,17.8
2026-03-20T10:15:00Z,P1,1.714,18.2
2026-03-20T10:15:00Z,P2,0.949,18.2
2026-03-20T10:15:00Z,P3,1.828,18.2
2026-03-20T10:30:00Z,P1,1.590,18.0
2026-03-20T10:30:00Z,P2,0.349,18.0
2026-03-20T10:30:00Z,P3,2.990,18.0
2026-03-20T10:45:00Z,P1,2.574,18.1
2026-03-20T10:45:00Z,P2,0.351,18.1
2026-03-20T10:45:00Z,P3,1.775,18.1
2026-03-20T11:00:00Z,P1,2.710,18.1
2026-03-20T11:00:00Z,P2,1.834,18.1
2026-03-20T11:00:00Z,P3,3.051,18.1
2026-03-20T11:15:00Z,P1,1.495,18.5
2026-03-20T11:15:00Z,P2,2.556,18.5
2026-03-20T11:15:00Z,P3,2.246,18.5
2026-03-20T11:30:00Z,P1,1.798,18.4
2026-03-20T11:30:00Z,P2,2.531,18.4
2026-03-20T11:30:00Z,P3,1.674,18.4
2026-03-20T11:45:00Z,P1,3.968,18.2
2026-03-20T11:45:00Z,P2,2.499,18.2
2026-03-20T11:45:00Z,P3,0.308,18.2
2026-03-20T12:00:00Z,P1,0.580,18.4
2026-03-20T12:00:00Z,P2,2.557,18.4
2026-03-20T12:00:00Z,P3,0.448,18.4
2026-03-20T12:15:00Z,P1,2.168,18.8
2026-03-20T12:15:00Z,P2,2.076,18.8
2026-03-20T12:15:00Z,P3,1.973,18.8
2026-03-20T12:30:00Z,P1,3.210,18.9
2026-03-20T12:30:00Z,P2,0.384,18.9
2026-03-20T12:30:00Z,P3,1.761,18.9
2026-03-20T12:45:00Z,P1,2.011,18.7
2026-03-20T12:45:00Z,P2,0.363,18.7
2026-03-20T12:45:00Z,P3,2.562,18.7
2026-03-20T13:00:00Z,P1,1.499,18.6
2026-03-20T13:00:00Z,P2,0.678,18.6
2026-03-20T13:00:00Z,P3,3.077,18.6
2026-03-20T13:15:00Z,P1,2.805,18.6
2026-03-20T13:15:00Z,P2,2.510,18.6
2026-03-20T13:15:00Z,P3,2.155,18.6
2026-03-20T13:30:00Z,P1,2.483,18.8
2026-03-20T13:30:00Z,P2,2.467,18.8
2026-03-20T13:30:00Z,P3,1.583,18.8
2026-03-20T13:45:00Z,P1,0.890,18.6
2026-03-20T13:45:00Z,P2,2.454,18.6
2026-03-20T13:45:00Z,P3,1.583,18.6
2026-03-20T14:00:00Z,P1,3.490,18.6
2026-03-20T14:00:00Z,P2,0.869,18.6
2026-03-20T14:00:00Z,P3,1.705,18.6
2026-03-20T14:15:00Z,P1,1.936,18.7
2026-03-20T14:15:00Z,P2,0.320,18.7
2026-03-20T14:15:00Z,P3,2.571,18.7
2026-03-20T14:30:00Z,P1,1.097,18.8
2026-03-20T14:30:00Z,P2,0.334,18.8
2026-03-20T14:30:00Z,P3,3.456,18.8
2026-03-20T14:45:00Z,P1,3.734,18.6
2026-03-20T14:45:00Z,P2,0.329,18.6
2026-03-20T14:45:00Z,P3,3.450,18.6
2026-03-20T15:00:00Z,P1,1.823,18.9
2026-03-20T15:00:00Z,P2,0.366,18.9
2026-03-20T15:00:00Z,P3,3.427,18.9
2026-03-20T15:15:00Z,P1,1.835,18.8
2026-03-20T15:15:00Z,P2,0.361,18.8
2026-03-20T15:15:00Z,P3,2.272,18.8
2026-03-20T15:30:00Z,P1,2.551,18.8
2026-03-20T15:30:00Z,P2,0.323,18.8
2026-03-20T15:30:00Z,P3,1.965,18.8
2026-03-20T15:45:00Z,P1,2.940,18.6
2026-03-20T15:45:00Z,P2,0.312,18.6
2026-03-20T15:45:00Z,P3,1.934,18.6
2026-03-20T16:00:00Z,P1,1.692,18.8
2026-03-20T16:00:00Z,P2,0.409,18.8
2026-03-20T16:00:00Z,P3,0.526,18.8
2026-03-20T16:15:00Z,P1,1.536,18.6
2026-03-20T16:15:00Z,P2,4.134,18.6
2026-03-20T16:15:00Z,P3,0.393,18.6
2026-03-20T16:30:00Z,P1,3.580,18.5
2026-03-20T16:30:00Z,P2,4.684,18.5
2026-03-20T16:30:00Z,P3,2.894,18.5
2026-03-20T16:45:00Z,P1,1.217,18.3
2026-03-20T16:45:00Z,P2,4.729,18.3
2026-03-20T16:45:00Z,P3,1.943,18.3
2026-03-20T17:00:00Z,P1,1.241,17.9
2026-03-20T17:00:00Z,P2,2.604,17.9
2026-03-20T17:00:00Z,P3,1.909,17.9
2026-03-20T17:15:00Z,P1,3.719,18.2
2026-03-20T17:15:00Z,P2,2.549,18.2
2026-03-20T17:15:00Z,P3,3.328,18.2
2026-03-20T17:30:00Z,P1,3.811,18.0
2026-03-20T17:30:00Z,P2,1.962,18.0
2026-03-20T17:30:00Z,P3,1.604,18.0
2026-03-20T17:45:00Z,P1,2.598,17.6
2026-03-20T17:45:00Z,P2,2.596,17.6
2026-03-20T17:45:00Z,P3,1.638,17.6
2026-03-20T18:00:00Z,P1,2.154,17.8
2026-03-20T18:00:00Z,P2,2.569,17.8
2026-03-20T18:00:00Z,P3,1.989,17.8
2026-03-20T18:15:00Z,P1,2.913,17.7
2026-03-20T18:15:00Z,P2,2.558,17.7
2026-03-20T18:15:00Z,P3,3.334,17.7
2026-03-20T18:30:00Z,P1,3.028,17.4
2026-03-20T18:30:00Z,P2,2.556,17.4
2026-03-20T18:30:00Z,P3,1.907,17.4
2026-03-20T18:45:00Z,P1,2.234,17.4
2026-03-20T18:45:00Z,P2,2.807,17.4
2026-03-20T18:45:00Z,P3,1.812,17.4
2026-03-20T19:00:00Z,P1,3.580,17.2
2026-03-20T19:00:00Z,P2,2.444,17.2
2026-03-20T19:00:00Z,P3,3.054,17.2
2026-03-20T19:15:00Z,P1,4.186,17.0
2026-03-20T19:15:00Z,P2,2.421,17.0
2026-03-20T19:15:00Z,P3,2.256,17.0
2026-03-20T19:30:00Z,P1,4.070,16.9
2026-03-20T19:30:00Z,P2,2.008,16.9
2026-03-20T19:30:00Z,P3,2.029,16.9
2026-03-20T19:45:00Z,P1,4.121,16.9
2026-03-20T19:45:00Z,P2,0.402,16.9
2026-03-20T19:45:00Z,P3,2.000,16.9
2026-03-20T20:00:00Z,P1,2.999,16.8
2026-03-20T20:00:00Z,P2,0.311,16.8
2026-03-20T20:00:00Z,P3,2.143,16.8
2026-03-20T20:15:00Z,P1,4.237,16.8
2026-03-20T20:15:00Z,P2,0.347,16.8
2026-03-20T20:15:00Z,P3,3.463,16.8
2026-03-20T20:30:00Z,P1,4.174,16.6
2026-03-20T20:30:00Z,P2,1.093,16.6
2026-03-20T20:30:00Z,P3,3.449,16.6
2026-03-20T20:45:00Z,P1,4.204,16.4
2026-03-20T20:45:00Z,P2,3.242,16.4
2026-03-20T20:45:00Z,P3,3.730,16.4
2026-03-20T21:00:00Z,P1,2.687,16.4
2026-03-20T21:00:00Z,P2,4.705,16.4
2026-03-20T21:00:00Z,P3,2.329,16.4
2026-03-20T21:15:00Z,P1,3.830,16.3
2026-03-20T21:15:00Z,P2,4.680,16.3
2026-03-20T21:15:00Z,P3,1.816,16.3
2026-03-20T21:30:00Z,P1,2.736,15.9
2026-03-20T21:30:00Z,P2,4.728,15.9
2026-03-20T21:30:00Z,P3,3.077,15.9
2026-03-20T21:45:00Z,P1,3.363,15.9
2026-03-20T21:45:00Z,P2,4.684,15.9
2026-03-20T21:45:00Z,P3,1.720,15.9
2026-03-20T22:00:00Z,P1,3.031,15.8
2026-03-20T22:00:00Z,P2,3.700,15.8
2026-03-20T22:00:00Z,P3,2.226,15.8
2026-03-20T22:15:00Z,P1,3.103,15.6
2026-03-20T22:15:00Z,P2,2.567,15.6
2026-03-20T22:15:00Z,P3,2.815,15.6
2026-03-20T22:30:00Z,P1,1.510,15.7
2026-03-20T22:30:00Z,P2,2.532,15.7
2026-03-20T22:30:00Z,P3,1.814,15.7
2026-03-20T22:45:00Z,P1,1.731,15.5
2026-03-20T22:45:00Z,P2,2.569,15.5
2026-03-20T22:45:00Z,P3,2.383,15.5
2026-03-20T23:00:00Z,P1,3.793,15.8
2026-03-20T23:00:00Z,P2,1.482,15.8
2026-03-20T23:00:00Z,P3,2.550,15.8
2026-03-20T23:15:00Z,P1,0.421,15.3
2026-03-20T23:15:00Z,P2,0.365,15.3
2026-03-20T23:15:00Z,P3,1.769,15.3
2026-03-20T23:30:00Z,P1,2.043,15.6
2026-03-20T23:30:00Z,P2,0.383,15.6
2026-03-20T23:30:00Z,P3,2.228,15.6
2026-03-20T23:45:00Z,P1,2.860,15.5
2026-03-20T23:45:00Z,P2,0.342,15.5
2026-03-20T23:45:00Z,P3,2.875,15.5
2026-03-21T00:00:00Z,P1,2.062,15.0
2026-03-21T00:00:00Z,P2,0.286,15.0
2026-03-21T00:00:00Z,P3,1.792,15.0
2026-03-21T00:15:00Z,P1,1.471,15.0
2026-03-21T00:15:00Z,P2,0.342,15.0
2026-03-21T00:15:00Z,P3,1.960,15.0
2026-03-21T00:30:00Z,P1,2.660,15.1
2026-03-21T00:30:00Z,P2,2.078,15.1
2026-03-21T00:30:00Z,P3,1.216,15.1
2026-03-21T00:45:00Z,P1,2.037,15.1
2026-03-21T00:45:00Z,P2,2.221,15.1
2026-03-21T00:45:00Z,P3,0.393,15.1
2026-03-21T01:00:00Z,P1,2.284,15.2
