timestamp,panel,kwh_15min,panel_room_temp_c
2026-03-21T16:00:00Z,P2,2.997,22.1
2026-03-21T16:00:00Z,P3,1.573,22.1
2026-03-21T16:15:00Z,P1,3.769,21.9
2026-03-21T16:15:00Z,P2,3.251,21.9
2026-03-21T16:15:00Z,P3,1.942,21.9
2026-03-21T16:30:00Z,P1,3.365,21.9
2026-03-21T16:30:00Z,P2,2.627,21.9
2026-03-21T16:30:00Z,P3,2.130,21.9
2026-03-21T16:45:00Z,P1,2.076,21.7
2026-03-21T16:45:00Z,P2,2.418,21.7
2026-03-21T16:45:00Z,P3,2.201,21.7
2026-03-21T17:00:00Z,P1,2.478,21.4
2026-03-21T17:00:00Z,P2,3.628,21.4
2026-03-21T17:00:00Z,P3,2.147,21.4
2026-03-21T17:15:00Z,P1,3.586,21.4
2026-03-21T17:15:00Z,P2,2.263,21.4
2026-03-21T17:15:00Z,P3,2.165,21.4
2026-03-21T17:30:00Z,P1,3.717,21.6
2026-03-21T17:30:00Z,P2,4.162,21.6
2026-03-21T17:30:00Z,P3,2.156,21.6
2026-03-21T17:45:00Z,P1,3.745,21.0
2026-03-21T17:45:00Z,P2,4.296,21.0
2026-03-21T17:45:00Z,P3,2.214,21.0
2026-03-21T18:00:00Z,P1,2.599,21.0
2026-03-21T18:00:00Z,P2,4.544,21.0
2026-03-21T18:00:00Z,P3,2.159,21.0
2026-03-21T18:15:00Z,P1,2.495,21.0
2026-03-21T18:15:00Z,P2,4.571,21.0
2026-03-21T18:15:00Z,P3,0.921,21.0
2026-03-21T18:30:00Z,P1,3.305,21.2
2026-03-21T18:30:00Z,P2,4.552,21.2
2026-03-21T18:30:00Z,P3,0.346,21.2
2026-03-21T18:45:00Z,P1,3.209,20.6
2026-03-21T18:45:00Z,P2,4.619,20.6
2026-03-21T18:45:00Z,P3,1.706,20.6
2026-03-21T19:00:00Z,P1,3.752,20.7
2026-03-21T19:00:00Z,P2,4.548,20.7
2026-03-21T19:00:00Z,P3,2.206,20.7
2026-03-21T19:15:00Z,P1,3.104,20.7
2026-03-21T19:15:00Z,P2,3.866,20.7
2026-03-21T19:15:00Z,P3,1.934,20.7
2026-03-21T19:30:00Z,P1,2.448,20.8
2026-03-21T19:30:00Z,P2,2.348,20.8
2026-03-21T19:30:00Z,P3,0.385,20.8
2026-03-21T19:45:00Z,P1,2.674,20.7
2026-03-21T19:45:00Z,P2,1.445,20.7
2026-03-21T19:45:00Z,P3,0.331,20.7
2026-03-21T20:00:00Z,P1,3.699,21.0
2026-03-21T20:00:00Z,P2,0.352,21.0
2026-03-21T20:00:00Z,P3,2.074,21.0
2026-03-21T20:15:00Z,P1,3.732,20.4
2026-03-21T20:15:00Z,P2,4.312,20.4
2026-03-21T20:15:00Z,P3,2.154,20.4
2026-03-21T20:30:00Z,P1,3.517,20.3
2026-03-21T20:30:00Z,P2,4.422,20.3
2026-03-21T20:30:00Z,P3,1.101,20.3
2026-03-21T20:45:00Z,P1,0.787,20.2
2026-03-21T20:45:00Z,P2,0.771,20.2
2026-03-21T20:45:00Z,P3,0.328,20.2
2026-03-21T21:00:00Z,P1,0.426,19.7
2026-03-21T21:00:00Z,P2,1.424,19.7
2026-03-21T21:00:00Z,P3,2.233,19.7
2026-03-21T21:15:00Z,P1,1.605,20.0
2026-03-21T21:15:00Z,P2,2.398,20.0
2026-03-21T21:15:00Z,P3,3.705,20.0
2026-03-21T21:30:00Z,P1,1.591,19.9
2026-03-21T21:30:00Z,P2,2.050,19.9
2026-03-21T21:30:00Z,P3,3.655,19.9
2026-03-21T21:45:00Z,P1,1.568,19.7
2026-03-21T21:45:00Z,P2,2.956,19.7
2026-03-21T21:45:00Z,P3,2.193,19.7
2026-03-21T22:00:00Z,P1,0.648,19.9
2026-03-21T22:00:00Z,P2,4.262,19.9
2026-03-21T22:00:00Z,P3,1.806,19.9
2026-03-21T22:15:00Z,P1,0.358,19.7
2026-03-21T22:15:00Z,P2,1.162,19.7
2026-03-21T22:15:00Z,P3,2.572,19.7
2026-03-21T22:30:00Z,P1,1.194,19.3
2026-03-21T22:30:00Z,P2,0.472,19.3
2026-03-21T22:30:00Z,P3,3.290,19.3
2026-03-21T22:45:00Z,P1,1.583,19.4
2026-03-21T22:45:00Z,P2,2.430,19.4
2026-03-21T22:45:00Z,P3,3.545,19.4
2026-03-21T23:00:00Z,P1,1.787,19.7
2026-03-21T23:00:00Z,P2,3.310,19.7
2026-03-21T23:00:00Z,P3,1.933,19.7
2026-03-21T23:15:00Z,P1,1.992,19.3
2026-03-21T23:15:00Z,P2,2.541,19.3
2026-03-21T23:15:00Z,P3,1.847,19.3
2026-03-21T23:30:00Z,P1,1.678,18.8
2026-03-21T23:30:00Z,P2,3.558,18.8
2026-03-21T23:30:00Z,P3,3.496,18.8
2026-03-21T23:45:00Z,P1,1.577,19.4
2026-03-21T23:45:00Z,P2,1.587,19.4
2026-03-21T23:45:00Z,P3,3.698,19.4
2026-03-22T00:00:00Z,P1,1.579,19.3
2026-03-22T00:00:00Z,P2,0.367,19.3
2026-03-22T00:00:00Z,P3,2.338,19.3
2026-03-22T00:15:00Z,P1,1.555,18.8
2026-03-22T00:15:00Z,P2,2.231,18.8
2026-03-22T00:15:00Z,P3,1.854,18.8
2026-03-22T00:30:00Z,P1,1.593,19.4
2026-03-22T00:30:00Z,P2,2.538,19.4
2026-03-22T00:30:00Z,P3,2.077,19.4
2026-03-22T00:45:00Z,P1,1.589,18.4
2026-03-22T00:45:00Z,P2,2.555,18.4
2026-03-22T00:45:00Z,P3,3.697,18.4
2026-03-22T01:00:00Z,P1,1.602,18.8
2026-03-22T01:00:00Z,P2,3.395,18.8
2026-03-22T01:00:00Z,P3,3.648,18.8
2026-03-22T01:15:00Z,P1,1.569,19.4
2026-03-22T01:15:00Z,P2,2.377,19.4
2026-03-22T01:15:00Z,P3,2.191,19.4
2026-03-22T01:30:00Z,P1,1.188,19.1
2026-03-22T01:30:00Z,P2,0.346,19.1
2026-03-22T01:30:00Z,P3,1.845,19.1
2026-03-22T01:45:00Z,P1,0.385,18.7
2026-03-22T01:45:00Z,P2,1.210,18.7
2026-03-22T01:45:00Z,P3,2.175,18.7
2026-03-22T02:00:00Z,P1,0.429,19.1
2026-03-22T02:00:00Z,P2,4.272,19.1
2026-03-22T02:00:00Z,P3,2.209,19.1
2026-03-22T02:15:00Z,P1,1.607,19.2
2026-03-22T02:15:00Z,P2,2.659,19.2
2026-03-22T02:15:00Z,P3,1.652,19.2
2026-03-22T02:30:00Z,P1,1.670,18.8
2026-03-22T02:30:00Z,P2,2.020,18.8
2026-03-22T02:30:00Z,P3,0.369,18.8
2026-03-22T02:45:00Z,P1,1.413,19.1
2026-03-22T02:45:00Z,P2,2.377,19.1
2026-03-22T02:45:00Z,P3,0.350,19.1
2026-03-22T03:00:00Z,P1,0.372,18.9
2026-03-22T03:00:00Z,P2,1.413,18.9
2026-03-22T03:00:00Z,P3,2.151,18.9
2026-03-22T03:15:00Z,P1,0.335,19.2
2026-03-22T03:15:00Z,P2,1.498,19.2
2026-03-22T03:15:00Z,P3,2.188,19.2
2026-03-22T03:30:00Z,P1,1.507,18.9
2026-03-22T03:30:00Z,P2,4.295,18.9
2026-03-22T03:30:00Z,P3,1.494,18.9
2026-03-22T03:45:00Z,P1,1.642,19.4
2026-03-22T03:45:00Z,P2,3.335,19.4
2026-03-22T03:45:00Z,P3,0.380,19.4
2026-03-22T04:00:00Z,P1,1.665,18.8
2026-03-22T04:00:00Z,P2,0.321,18.8
2026-03-22T04:00:00Z,P3,0.327,18.8
2026-03-22T04:15:00Z,P1,2.516,19.5
2026-03-22T04:15:00Z,P2,0.987,19.5
2026-03-22T04:15:00Z,P3,1.911,19.5
2026-03-22T04:30:00Z,P1,2.392,19.2
2026-03-22T04:30:00Z,P2,2.801,19.2
2026-03-22T04:30:00Z,P3,2.152,19.2
2026-03-22T04:45:00Z,P1,3.588,19.3
2026-03-22T04:45:00Z,P2,3.353,19.3
2026-03-22T04:45:00Z,P3,0.595,19.3
2026-03-22T05:00:00Z,P1,3.714,19.5
2026-03-22T05:00:00Z,P2,2.491,19.5
2026-03-22T05:00:00Z,P3,0.341,19.5
2026-03-22T05:15:00Z,P1,3.674,19.4
2026-03-22T05:15:00Z,P2,2.521,19.4
2026-03-22T05:15:00Z,P3,0.884,19.4
2026-03-22T05:30:00Z,P1,2.732,19.9
2026-03-22T05:30:00Z,P2,2.009,19.9
2026-03-22T05:30:00Z,P3,2.148,19.9
2026-03-22T05:45:00Z,P1,1.769,19.7
2026-03-22T05:45:00Z,P2,0.381,19.7
2026-03-22T05:45:00Z,P3,2.147,19.7
2026-03-22T06:00:00Z,P1,0.763,19.8
2026-03-22T06:00:00Z,P2,2.356,19.8
2026-03-22T06:00:00Z,P3,0.361,19.8
2026-03-22T06:15:00Z,P1,1.596,19.9
2026-03-22T06:15:00Z,P2,4.537,19.9
2026-03-22T06:15:00Z,P3,0.348,19.9
2026-03-22T06:30:00Z,P1,1.641,20.0
2026-03-22T06:30:00Z,P2,2.515,20.0
2026-03-22T06:30:00Z,P3,1.312,20.0
2026-03-22T06:45:00Z,P1,1.064,20.0
2026-03-22T06:45:00Z,P2,1.580,20.0
2026-03-22T06:45:00Z,P3,2.132,20.0
2026-03-22T07:00:00Z,P1,0.306,19.6
2026-03-22T07:00:00Z,P2,2.431,19.6
2026-03-22T07:00:00Z,P3,1.939,19.6
2026-03-22T07:15:00Z,P1,0.497,20.3
2026-03-22T07:15:00Z,P2,0.510,20.3
2026-03-22T07:15:00Z,P3,0.334,20.3
2026-03-22T07:30:00Z,P1,1.622,20.6
2026-03-22T07:30:00Z,P2,2.551,20.6
2026-03-22T07:30:00Z,P3,0.361,20.6
2026-03-22T07:45:00Z,P1,1.632,20.3
2026-03-22T07:45:00Z,P2,4.569,20.3
2026-03-22T07:45:00Z,P3,1.949,20.3
2026-03-22T08:00:00Z,P1,1.620,20.7
2026-03-22T08:00:00Z,P2,2.760,20.7
2026-03-22T08:00:00Z,P3,2.190,20.7
2026-03-22T08:15:00Z,P1,0.362,20.1
2026-03-22T08:15:00Z,P2,0.378,20.1
2026-03-22T08:15:00Z,P3,0.813,20.1
2026-03-22T08:30:00Z,P1,0.376,20.7
2026-03-22T08:30:00Z,P2,2.404,20.7
2026-03-22T08:30:00Z,P3,0.343,20.7
2026-03-22T08:45:00Z,P1,1.357,20.9
2026-03-22T08:45:00Z,P2,1.879,20.9
2026-03-22T08:45:00Z,P3,1.166,20.9
2026-03-22T09:00:00Z,P1,1.608,21.4
2026-03-22T09:00:00Z,P2,2.562,21.4
2026-03-22T09:00:00Z,P3,2.128,21.4
2026-03-22T09:15:00Z,P1,1.611,20.9
2026-03-22T09:15:00Z,P2,4.149,20.9
2026-03-22T09:15:00Z,P3,1.384,20.9
2026-03-22T09:30:00Z,P1,0.366,21.1
2026-03-22T09:30:00Z,P2,2.793,21.1
2026-03-22T09:30:00Z,P3,1.562,21.1
2026-03-22T09:45:00Z,P1,0.363,20.8
2026-03-22T09:45:00Z,P2,0.390,20.8
2026-03-22T09:45:00Z,P3,1.720,20.8
2026-03-22T10:00:00Z,P1,1.207,21.7
2026-03-22T10:00:00Z,P2,1.886,21.7
2026-03-22T10:00:00Z,P3,0.595,21.7
2026-03-22T10:15:00Z,P1,1.651,21.0
2026-03-22T10:15:00Z,P2,4.021,21.0
2026-03-22T10:15:00Z,P3,1.388,21.0
2026-03-22T10:30:00Z,P1,1.615,21.7
2026-03-22T10:30:00Z,P2,2.672,21.7
2026-03-22T10:30:00Z,P3,1.808,21.7
2026-03-22T10:45:00Z,P1,1.615,21.9
2026-03-22T10:45:00Z,P2,2.501,21.9
2026-03-22T10:45:00Z,P3,1.797,21.9
2026-03-22T11:00:00Z,P1,2.442,21.6
2026-03-22T11:00:00Z,P2,2.465,21.6
2026-03-22T11:00:00Z,P3,3.447,21.6
2026-03-22T11:15:00Z,P1,3.288,21.8
2026-03-22T11:15:00Z,P2,0.629,21.8
2026-03-22T11:15:00Z,P3,3.635,21.8
2026-03-22T11:30:00Z,P1,3.682,21.8
2026-03-22T11:30:00Z,P2,1.600,21.8
2026-03-22T11:30:00Z,P3,3.614,21.8
2026-03-22T11:45:00Z,P1,3.739,22.0
2026-03-22T11:45:00Z,P2,4.585,22.0
2026-03-22T11:45:00Z,P3,3.651,22.0
2026-03-22T12:00:00Z,P1,2.952,21.7
2026-03-22T12:00:00Z,P2,3.363,21.7
2026-03-22T12:00:00Z,P3,3.321,21.7
2026-03-22T12:15:00Z,P1,2.504,22.1
2026-03-22T12:15:00Z,P2,1.072,22.1
2026-03-22T12:15:00Z,P3,2.185,22.1
2026-03-22T12:30:00Z,P1,3.039,22.0
2026-03-22T12:30:00Z,P2,2.397,22.0
2026-03-22T12:30:00Z,P3,2.161,22.0
2026-03-22T12:45:00Z,P1,3.719,22.1
2026-03-22T12:45:00Z,P2,1.983,22.1
2026-03-22T12:45:00Z,P3,2.112,22.1
2026-03-22T13:00:00Z,P1,3.736,22.5
2026-03-22T13:00:00Z,P2,2.233,22.5
2026-03-22T13:00:00Z,P3,1.932,22.5
2026-03-22T13:15:00Z,P1,3.466,22.2
2026-03-22T13:15:00Z,P2,3.469,22.2
2026-03-22T13:15:00Z,P3,0.330,22.2
2026-03-22T13:30:00Z,P1,0.392,22.3
2026-03-22T13:30:00Z,P2,2.841,22.3
2026-03-22T13:30:00Z,P3,0.332,22.3
2026-03-22T13:45:00Z,P1,0.459,22.1
2026-03-22T13:45:00Z,P2,0.902,22.1
2026-03-22T13:45:00Z,P3,1.755,22.1
2026-03-22T14:00:00Z,P1,1.637,22.3
2026-03-22T14:00:00Z,P2,0.895,22.3
2026-03-22T14:00:00Z,P3,2.167,22.3
2026-03-22T14:15:00Z,P1,1.590,22.2
2026-03-22T14:15:00Z,P2,3.526,22.2
2026-03-22T14:15:00Z,P3,2.040,22.2
2026-03-22T14:30:00Z,P1,1.607,22.2
2026-03-22T14:30:00Z,P2,3.459,22.2
2026-03-22T14:30:00Z,P3,0.341,22.2
2026-03-22T14:45:00Z,P1,0.515,22.3
2026-03-22T14:45:00Z,P2,2.424,22.3
2026-03-22T14:45:00Z,P3,0.347,22.3
2026-03-22T15:00:00Z,P1,0.368,21.9
2026-03-22T15:00:00Z,P2,2.413,21.9
2026-03-22T15:00:00Z,P3,1.697,21.9
2026-03-22T15:15:00Z,P1,1.127,21.9
2026-03-22T15:15:00Z,P2,2.102,21.9
2026-03-22T15:15:00Z,P3,2.227,21.9
2026-03-22T15:30:00Z,P1,1.562,21.8
2026-03-22T15:30:00Z,P2,0.343,21.8
2026-03-22T15:30:00Z,P3,1.651,21.8
2026-03-22T15:45:00Z,P1,1.597,22.2
2026-03-22T15:45:00Z,P2,3.307,22.2
2026-03-22T15:45:00Z,P3,0.344,22.2
2026-03-22T16:00:00Z,P1,1.076,21.9
2026-03-22T16:00:00Z,P2,4.495,21.9
2026-03-22T16:00:00Z,P3,1.169,21.9
2026-03-22T16:15:00Z,P1,0.402,21.8
2026-03-22T16:15:00Z,P2,1.489,21.8
2026-03-22T16:15:00Z,P3,1.944,21.8
2026-03-22T16:30:00Z,P1,0.634,21.7
2026-03-22T16:30:00Z,P2,2.186,21.7
2026-03-22T16:30:00Z,P3,2.028,21.7
2026-03-22T16:45:00Z,P1,3.616,21.4
2026-03-22T16:45:00Z,P2,4.022,21.4
2026-03-22T16:45:00Z,P3,2.190,21.4
2026-03-22T17:00:00Z,P1,3.731,21.3
2026-03-22T17:00:00Z,P2,4.151,21.3
2026-03-22T17:00:00Z,P3,2.144,21.3
2026-03-22T17:15:00Z,P1,3.582,21.5
2026-03-22T17:15:00Z,P2,4.221,21.5
2026-03-22T17:15:00Z,P3,3.386,21.5
2026-03-22T17:30:00Z,P1,4.091,21.5
2026-03-22T17:30:00Z,P2,4.595,21.5
2026-03-22T17:30:00Z,P3,3.677,21.5
2026-03-22T17:45:00Z,P1,3.939,21.2
2026-03-22T17:45:00Z,P2,4.607,21.2
2026-03-22T17:45:00Z,P3,3.641,21.2
2026-03-22T18:00:00Z,P1,3.713,21.4
2026-03-22T18:00:00Z,P2,4.628,21.4
2026-03-22T18:00:00Z,P3,3.667,21.4
2026-03-22T18:15:00Z,P1,3.773,21.0
2026-03-22T18:15:00Z,P2,4.617,21.0
2026-03-22T18:15:00Z,P3,1.773,21.0
2026-03-22T18:30:00Z,P1,3.721,21.0
2026-03-22T18:30:00Z,P2,4.495,21.0
2026-03-22T18:30:00Z,P3,1.860,21.0
2026-03-22T18:45:00Z,P1,3.706,21.1
2026-03-22T18:45:00Z,P2,4.558,21.1
2026-03-22T18:45:00Z,P3,3.397,21.1
2026-03-22T19:00:00Z,P1,3.732,20.8
2026-03-22T19:00:00Z,P2,2.860,20.8
2026-03-22T19:00:00Z,P3,2.193,20.8
2026-03-22T19:15:00Z,P1,1.886,20.6
2026-03-22T19:15:00Z,P2,0.368,20.6
2026-03-22T19:15:00Z,P3,0.851,20.6
2026-03-22T19:30:00Z,P1,1.601,20.7
2026-03-22T19:30:00Z,P2,1.314,20.7
2026-03-22T19:30:00Z,P3,0.394,20.7
2026-03-22T19:45:00Z,P1,0.901,20.7
2026-03-22T19:45:00Z,P2,3.564,20.7
2026-03-22T19:45:00Z,P3,1.064,20.7
2026-03-22T20:00:00Z,P1,0.290,20.5
2026-03-22T20:00:00Z,P2,2.673,20.5
2026-03-22T20:00:00Z,P3,2.198,20.5
2026-03-22T20:15:00Z,P1,0.863,20.1
2026-03-22T20:15:00Z,P2,2.782,20.1
2026-03-22T20:15:00Z,P3,2.159,20.1
2026-03-22T20:30:00Z,P1,1.595,20.2
2026-03-22T20:30:00Z,P2,2.388,20.2
2026-03-22T20:30:00Z,P3,0.728,20.2
2026-03-22T20:45:00Z,P1,1.552,20.2
2026-03-22T20:45:00Z,P2,1.313,20.2
2026-03-22T20:45:00Z,P3,0.368,20.2
2026-03-22T21:00:00Z,P1,0.884,20.2
2026-03-22T21:00:00Z,P2,0.677,20.2
2026-03-22T21:00:00Z,P3,0.573,20.2
2026-03-22T21:15:00Z,P1,0.334,20.0
2026-03-22T21:15:00Z,P2,4.133,20.0
2026-03-22T21:15:00Z,P3,2.219,20.0
2026-03-22T21:30:00Z,P1,1.053,20.1
2026-03-22T21:30:00Z,P2,4.291,20.1
2026-03-22T21:30:00Z,P3,2.164,20.1
2026-03-22T21:45:00Z,P1,1.626,19.9
2026-03-22T21:45:00Z,P2,0.573,19.9
2026-03-22T21:45:00Z,P3,0.361,19.9
2026-03-22T22:00:00Z,P1,1.566,20.1
2026-03-22T22:00:00Z,P2,1.287,20.1
2026-03-22T22:00:00Z,P3,0.376,20.1
2026-03-22T22:15:00Z,P1,1.083,19.6
2026-03-22T22:15:00Z,P2,2.399,19.6
2026-03-22T22:15:00Z,P3,1.445,19.6
2026-03-22T22:30:00Z,P1,0.735,19.3
2026-03-22T22:30:00Z,P2,2.230,19.3
2026-03-22T22:30:00Z,P3,2.179,19.3
2026-03-22T22:45:00Z,P1,2.159,19.3
2026-03-22T22:45:00Z,P2,2.690,19.3
2026-03-22T22:45:00Z,P3,1.536,19.3
2026-03-22T23:00:00Z,P1,3.451,19.4
2026-03-22T23:00:00Z,P2,3.835,19.4
2026-03-22T23:00:00Z,P3,0.338,19.4
2026-03-22T23:15:00Z,P1,3.764,19.3
2026-03-22T23:15:00Z,P2,1.875,19.3
2026-03-22T23:15:00Z,P3,0.349,19.3
2026-03-22T23:30:00Z,P1,3.599,19.3
2026-03-22T23:30:00Z,P2,0.364,19.3
2026-03-22T23:30:00Z,P3,2.000,19.3
2026-03-22T23:45:00Z,P1,2.488,19.1
2026-03-22T23:45:00Z,P2,2.026,19.1
2026-03-22T23:45:00Z,P3,2.178,19.1
2026-03-23T00:00:00Z,P1,2.519,18.8
2026-03-23T00:00:00Z,P2,4.586,18.8
2026-03-23T00:00:00Z,P3,1.296,18.8
2026-03-23T00:15:00Z,P1,3.620,19.0
2026-03-23T00:15:00Z,P2,2.638,19.0
2026-03-23T00:15:00Z,P3,0.371,19.0
2026-03-23T00:30:00Z,P1,3.682,18.8
2026-03-23T00:30:00Z,P2,0.571,18.8
2026-03-23T00:30:00Z,P3,0.321,18.8
2026-03-23T00:45:00Z,P1,3.691,19.2
2026-03-23T00:45:00Z,P2,2.393,19.2
2026-03-23T00:45:00Z,P3,1.624,19.2
2026-03-23T01:00:00Z,P1,2.606,19.0
2026-03-23T01:00:00Z,P2,0.979,19.0
2026-03-23T01:00:00Z,P3,2.140,19.0
2026-03-23T01:15:00Z,P1,2.508,18.8
2026-03-23T01:15:00Z,P2,1.910,18.8
2026-03-23T01:15:00Z,P3,1.078,18.8
2026-03-23T01:30:00Z,P1,3.365,18.9
2026-03-23T01:30:00Z,P2,4.418,18.9
2026-03-23T01:30:00Z,P3,0.357,18.9
2026-03-23T01:45:00Z,P1,3.730,19.0
2026-03-23T01:45:00Z,P2,2.903,19.0
2026-03-23T01:45:00Z,P3,0.694,19.0
2026-03-23T02:00:00Z,P1,3.719,19.1
2026-03-23T02:00:00Z,P2,0.337,19.1
2026-03-23T02:00:00Z,P3,2.139,19.1
2026-03-23T02:15:00Z,P1,2.071,19.0
2026-03-23T02:15:00Z,P2,1.451,19.0
2026-03-23T02:15:00Z,P3,2.157,19.0
2026-03-23T02:30:00Z,P1,0.334,18.8
2026-03-23T02:30:00Z,P2,2.808,18.8
2026-03-23T02:30:00Z,P3,0.752,18.8
2026-03-23T02:45:00Z,P1,1.117,18.7
2026-03-23T02:45:00Z,P2,3.094,18.7
2026-03-23T02:45:00Z,P3,0.333,18.7
2026-03-23T03:00:00Z,P1,1.570,18.8
2026-03-23T03:00:00Z,P2,2.446,18.8
2026-03-23T03:00:00Z,P3,1.090,18.8
2026-03-23T03:15:00Z,P1,1.577,19.4
2026-03-23T03:15:00Z,P2,2.242,19.4
2026-03-23T03:15:00Z,P3,2.162,19.4
2026-03-23T03:30:00Z,P1,0.601,19.0
2026-03-23T03:30:00Z,P2,2.111,19.0
2026-03-23T03:30:00Z,P3,1.823,19.0
2026-03-23T03:45:00Z,P1,0.369,19.3
2026-03-23T03:45:00Z,P2,0.369,19.3
2026-03-23T03:45:00Z,P3,0.337,19.3
2026-03-23T04:00:00Z,P1,0.689,19.4
2026-03-23T04:00:00Z,P2,3.444,19.4
2026-03-23T04:00:00Z,P3,0.315,19.4
2026-03-23T04:15:00Z,P1,1.553,19.7
2026-03-23T04:15:00Z,P2,3.996,19.7
2026-03-23T04:15:00Z,P3,1.745,19.7
2026-03-23T04:30:00Z,P1,1.605,19.0
2026-03-23T04:30:00Z,P2,1.683,19.0
2026-03-23T04:30:00Z,P3,2.170,19.0
2026-03-23T04:45:00Z,P1,1.536,19.0
2026-03-23T04:45:00Z,P2,1.718,19.0
2026-03-23T04:45:00Z,P3,1.332,19.0
2026-03-23T05:00:00Z,P1,0.333,19.3
2026-03-23T05:00:00Z,P2,2.156,19.3
2026-03-23T05:00:00Z,P3,0.926,19.3
2026-03-23T05:15:00Z,P1,0.354,19.7
2026-03-23T05:15:00Z,P2,0.381,19.7
2026-03-23T05:15:00Z,P3,2.062,19.7
2026-03-23T05:30:00Z,P1,1.470,19.7
2026-03-23T05:30:00Z,P2,3.789,19.7
2026-03-23T05:30:00Z,P3,3.649,19.7
2026-03-23T05:45:00Z,P1,1.613,19.7
2026-03-23T05:45:00Z,P2,4.596,19.7
2026-03-23T05:45:00Z,P3,3.656,19.7
2026-03-23T06:00:00Z,P1,1.542,19.9
2026-03-23T06:00:00Z,P2,1.712,19.9
2026-03-23T06:00:00Z,P3,2.017,19.9
2026-03-23T06:15:00Z,P1,0.387,19.9
2026-03-23T06:15:00Z,P2,0.388,19.9
2026-03-23T06:15:00Z,P3,1.773,19.9
2026-03-23T06:30:00Z,P1,0.358,19.5
2026-03-23T06:30:00Z,P2,2.317,19.5
2026-03-23T06:30:00Z,P3,2.788,19.5
2026-03-23T06:45:00Z,P1,1.492,19.9
2026-03-23T06:45:00Z,P2,2.720,19.9
2026-03-23T06:45:00Z,P3,2.158,19.9
2026-03-23T07:00:00Z,P1,1.602,19.8
2026-03-23T07:00:00Z,P2,2.528,19.8
2026-03-23T07:00:00Z,P3,1.784,19.8
2026-03-23T07:15:00Z,P1,1.572,20.2
2026-03-23T07:15:00Z,P2,4.272,20.2
2026-03-23T07:15:00Z,P3,0.376,20.2
2026-03-23T07:30:00Z,P1,0.528,20.3
2026-03-23T07:30:00Z,P2,1.889,20.3
2026-03-23T07:30:00Z,P3,0.337,20.3
2026-03-23T07:45:00Z,P1,0.416,20.3
2026-03-23T07:45:00Z,P2,0.326,20.3
2026-03-23T07:45:00Z,P3,2.203,20.3
2026-03-23T08:00:00Z,P1,1.394,20.3
2026-03-23T08:00:00Z,P2,1.818,20.3
2026-03-23T08:00:00Z,P3,2.176,20.3
2026-03-23T08:15:00Z,P1,1.586,20.9
2026-03-23T08:15:00Z,P2,4.426,20.9
2026-03-23T08:15:00Z,P3,1.122,20.9
2026-03-23T08:30:00Z,P1,1.778,20.8
2026-03-23T08:30:00Z,P2,3.059,20.8
2026-03-23T08:30:00Z,P3,0.353,20.8
2026-03-23T08:45:00Z,P1,2.525,21.0
2026-03-23T08:45:00Z,P2,3.841,21.0
2026-03-23T08:45:00Z,P3,2.029,21.0
2026-03-23T09:00:00Z,P1,2.478,20.8
2026-03-23T09:00:00Z,P2,2.399,20.8
2026-03-23T09:00:00Z,P3,2.135,20.8
2026-03-23T09:15:00Z,P1,3.569,20.5
2026-03-23T09:15:00Z,P2,0.877,20.5
2026-03-23T09:15:00Z,P3,1.627,20.5
2026-03-23T09:30:00Z,P1,3.726,21.1
2026-03-23T09:30:00Z,P2,1.830,21.1
2026-03-23T09:30:00Z,P3,0.364,21.1
2026-03-23T09:45:00Z,P1,3.790,20.8
2026-03-23T09:45:00Z,P2,4.581,20.8
2026-03-23T09:45:00Z,P3,0.512,20.8
2026-03-23T10:00:00Z,P1,4.150,21.4
2026-03-23T10:00:00Z,P2,3.688,21.4
2026-03-23T10:00:00Z,P3,2.199,21.4
2026-03-23T10:15:00Z,P1,3.984,21.7
2026-03-23T10:15:00Z,P2,0.351,21.7
2026-03-23T10:15:00Z,P3,2.177,21.7
2026-03-23T10:30:00Z,P1,3.763,21.2
2026-03-23T10:30:00Z,P2,1.447,21.2
2026-03-23T10:30:00Z,P3,0.946,21.2
2026-03-23T10:45:00Z,P1,3.763,21.5
2026-03-23T10:45:00Z,P2,2.420,21.5
2026-03-23T10:45:00Z,P3,0.609,21.5
2026-03-23T11:00:00Z,P1,3.717,21.7
2026-03-23T11:00:00Z,P2,1.605,21.7
2026-03-23T11:00:00Z,P3,2.192,21.7
2026-03-23T11:15:00Z,P1,2.707,21.6
2026-03-23T11:15:00Z,P2,3.326,21.6
2026-03-23T11:15:00Z,P3,2.146,21.6
2026-03-23T11:30:00Z,P1,1.595,21.7
2026-03-23T11:30:00Z,P2,4.629,21.7
2026-03-23T11:30:00Z,P3,0.705,21.7
2026-03-23T11:45:00Z,P1,1.673,21.7
2026-03-23T11:45:00Z,P2,0.996,21.7
2026-03-23T11:45:00Z,P3,0.548,21.7
2026-03-23T12:00:00Z,P1,1.627,21.9
2026-03-23T12:00:00Z,P2,0.386,21.9
2026-03-23T12:00:00Z,P3,2.790,21.9
2026-03-23T12:15:00Z,P1,1.575,22.0
2026-03-23T12:15:00Z,P2,3.249,22.0
2026-03-23T12:15:00Z,P3,3.656,22.0
2026-03-23T12:30:00Z,P1,1.594,21.6
2026-03-23T12:30:00Z,P2,4.565,21.6
2026-03-23T12:30:00Z,P3,3.393,21.6
2026-03-23T12:45:00Z,P1,0.475,22.2
